Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Profit
9294,US-2018-116505,2018-11-17,21-11-2018,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740.0,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",43.8,2018,11,November,8.377558016707153
9295,CA-2018-161340,2018-05-28,01-06-2018,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105.0,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,2018,5,May,3.983708656453479
9296,CA-2018-161340,2018-05-28,01-06-2018,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105.0,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,2018,5,May,31.954100613559746
9297,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41.424,2016,4,April,11.140125630604377
9298,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,2016,4,April,61.27869749312072
9299,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",74.352,2016,4,April,21.254041657847125
9300,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2016,4,April,0.32177722373039674
9301,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",56.686,2016,4,April,6.591494299578297
9302,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,97.968,2016,4,April,17.023310220972093
9303,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,2016,4,April,2.0595798824668616
9304,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,15.552,2016,4,April,2.741684286400384
9305,US-2016-163433,2016-04-18,22-04-2016,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,1.476,2016,4,April,0.3498248188170462
9306,CA-2016-137603,2016-09-19,24-09-2016,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505.0,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,2016,9,September,0.7118158010227241
9307,CA-2015-128237,2015-03-25,30-03-2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2015,3,March,0.7419586532815586
9308,CA-2015-128237,2015-03-25,30-03-2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2015,3,March,3.4662070735401413
9309,CA-2015-128237,2015-03-25,30-03-2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,2015,3,March,4.147025681053422
9310,CA-2015-128237,2015-03-25,30-03-2015,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110.0,West,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.44,2015,3,March,3.506623744405335
9311,US-2017-102141,2017-08-26,31-08-2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,146.688,2017,8,August,17.04757540653929
9312,CA-2018-148642,2018-03-06,12-03-2018,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,4.928,2018,3,March,0.6774296072820936
9313,CA-2018-148642,2018-03-06,12-03-2018,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,63.488,2018,3,March,14.416919306965545
9314,CA-2016-111948,2016-11-11,11-11-2016,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32,2016,11,November,59.385458203914126
9315,CA-2016-111948,2016-11-11,11-11-2016,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,48234.0,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",123.858,2016,11,November,23.386351152893564
9316,CA-2017-161907,2017-04-05,09-04-2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10000141,Technology,Phones,Clearsounds A400,118.782,2017,4,April,8.906627055069222
9317,CA-2017-161907,2017-04-05,09-04-2017,Standard Class,JH-16180,Justin Hirsh,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,769.184,2017,4,April,193.26088233824598
9318,CA-2018-124940,2018-02-21,26-02-2018,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,47.904,2018,2,February,6.824986180761943
9319,US-2018-108343,2018-07-20,25-07-2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,2018,7,July,2.8341040911713633
9320,US-2018-108343,2018-07-20,25-07-2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009.0,East,FUR-CH-10002780,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,163.764,2018,7,July,37.88637568163709
9321,US-2018-108343,2018-07-20,25-07-2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009.0,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,183.92,2018,7,July,18.836209198695983
9322,US-2017-111563,2017-11-04,08-11-2017,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",11.376,2017,11,November,3.084815657207327
9323,US-2017-111563,2017-11-04,08-11-2017,Standard Class,SM-20005,Sally Matthias,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,2017,11,November,13.490554430559717
9324,CA-2018-121853,2018-09-23,29-09-2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,211.04,2018,9,September,33.17153847880816
9325,CA-2018-121853,2018-09-23,29-09-2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2018,9,September,56.854771138815565
9326,CA-2018-121853,2018-09-23,29-09-2018,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Los Angeles,California,90036.0,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,72.96,2018,9,September,20.835569107318012
9327,US-2018-130687,2018-09-07,10-09-2018,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,2018,9,September,19.330580451624094
9328,US-2018-130687,2018-09-07,10-09-2018,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026.0,West,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.712,2018,9,September,46.485422383073576
9329,US-2018-130687,2018-09-07,10-09-2018,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,2018,9,September,3.492431481833838
9330,CA-2016-164497,2016-11-28,30-11-2016,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,94110.0,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,2016,11,November,11.42951260155699
9331,US-2016-153283,2016-11-12,18-11-2016,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,New York City,New York,10035.0,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,15.56,2016,11,November,3.4841861099076685
9332,CA-2017-108056,2017-09-29,03-10-2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Springfield,Oregon,97477.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,2017,9,September,207.4504660753376
9333,CA-2018-127726,2018-09-11,13-09-2018,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,2018,9,September,31.367557920256658
9334,CA-2018-127726,2018-09-11,13-09-2018,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324.0,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,2018,9,September,3.2534907323796927
9335,CA-2018-110198,2018-05-01,02-05-2018,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065.0,South,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,2018,5,May,46.09136869242925
9336,CA-2018-110198,2018-05-01,02-05-2018,First Class,AG-10900,Arthur Gainer,Consumer,United States,Coral Springs,Florida,33065.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,4.608,2018,5,May,0.4737748803128023
9337,CA-2018-130715,2018-09-16,20-09-2018,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,94110.0,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,2018,9,September,3.7262297309150854
9338,CA-2015-155264,2015-10-19,22-10-2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.992,2015,10,October,0.8796584163478981
9339,CA-2015-155264,2015-10-19,22-10-2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,20.064,2015,10,October,2.5611744725189736
9340,CA-2015-155264,2015-10-19,22-10-2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,146.73,2015,10,October,24.24601706633648
9341,CA-2015-155264,2015-10-19,22-10-2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,18.75,2015,10,October,4.096881426889938
9342,CA-2015-155264,2015-10-19,22-10-2015,Second Class,RP-19270,Rachel Payne,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,117.576,2015,10,October,21.795835656708405
9343,CA-2017-119123,2017-03-13,18-03-2017,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Riverside,California,92503.0,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,51.184,2017,3,March,13.351702073892993
9344,CA-2018-109085,2018-02-17,20-02-2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,2018,2,February,109.63145546722629
9345,CA-2018-109085,2018-02-17,20-02-2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,2018,2,February,0.36904213001834263
9346,CA-2018-109085,2018-02-17,20-02-2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,2018,2,February,17.255468136651462
9347,CA-2018-109085,2018-02-17,20-02-2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,30.144,2018,2,February,7.177304891229905
9348,CA-2018-109085,2018-02-17,20-02-2018,First Class,CK-12325,Christine Kargatis,Home Office,United States,Troy,Ohio,45373.0,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,2018,2,February,239.22663994360354
9349,CA-2017-114860,2017-12-22,28-12-2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553.0,West,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72,2017,12,December,179.3303339842476
9350,CA-2017-114860,2017-12-22,28-12-2017,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Moreno Valley,California,92553.0,West,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2017,12,December,11.080430993210536
9351,CA-2017-159009,2017-09-23,27-09-2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216,2017,9,September,1.0321133491644559
9352,CA-2017-159009,2017-09-23,27-09-2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Seattle,Washington,98115.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,2017,9,September,25.298915148813673
9353,CA-2018-148411,2018-09-24,26-09-2018,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2018,9,September,140.0595874980422
9354,CA-2018-148411,2018-09-24,26-09-2018,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,11.424,2018,9,September,1.1471272833782442
9355,CA-2016-110324,2016-12-01,05-12-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,19.44,2016,12,December,1.3522565990989106
9356,CA-2016-110324,2016-12-01,05-12-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,3.64,2016,12,December,0.8991882353501494
9357,CA-2016-110324,2016-12-01,05-12-2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2016,12,December,4.799478331406678
9358,CA-2017-168046,2017-01-25,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",43.12,2017,1,January,3.9093909120871286
9359,CA-2017-168046,2017-01-25,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024.0,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,313.722,2017,1,January,82.69288260263977
9360,CA-2017-168046,2017-01-25,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024.0,East,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,2017,1,January,10.193395810389463
9361,CA-2017-168046,2017-01-25,28-01-2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024.0,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,2017,1,January,77.1712611603213
9362,CA-2018-111591,2018-03-21,25-03-2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",30.576,2018,3,March,7.8752324736209065
9363,CA-2018-111591,2018-03-21,25-03-2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",13.02,2018,3,March,2.015656306533234
9364,CA-2018-111591,2018-03-21,25-03-2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,2018,3,March,2.180756547696504
9365,CA-2018-111591,2018-03-21,25-03-2018,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,98105.0,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,2018,3,March,43.55431593993142
